	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_16_CR025_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0003_1_INE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0003_1_INE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0003_1_INE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0003_1_INE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0003_1_INE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0003_1_INE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0003_1_INE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0003_1_INE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_5_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_5_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_5_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_5_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_5_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_5_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_5_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_5_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_6_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_6_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_6_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_6_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_6_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_6_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_6_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_6_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_2_CINE_E&D.c3d
82	12.69280	1.48798	31.64669	1.45705	57.21255	2.21339	2.40228	2.35465	12.58370	1.15822	32.55030	1.79744	55.92046	4.29464	-0.17241	3.42511	16.04668	32.99352	61.10548	2.15522	12.91345	34.86003	65.73489	-7.81972	10.87351	30.06887	53.54146	1.13953	11.70383	31.75946	52.42557	1.88592	14.73905	33.51675	57.43245	-3.06181	14.45593	35.40829	48.06020	3.01302	13.42560	33.34090	56.13614	4.73348	12.99847	31.53278	55.70175	0.54028	12.32923	31.57890	56.43467	1.78796	11.88153	31.33535	52.34999	2.27503	11.56558	29.99391	58.62602	0.16548	11.16512	30.12944	57.46814	1.94783	12.73255	33.74876	56.65691	5.68924	10.35195	29.85096	55.13341	3.04587	13.94090	32.61650	59.79394	0.35085	14.86572	35.20716	61.41851	-5.75726	12.64124	29.84551	57.96790	0.52216	13.12333	31.93288	52.13396	1.83493	10.31819	32.14683	57.20889	4.55336	11.02506	31.27595	54.02816	-3.48995	12.64244	30.40405	57.10654	3.48882	12.10622	31.52610	54.81988	2.10599	11.64564	29.31797	58.75728	5.48393	12.92833	32.37681	57.25009	-0.93352	12.65034	31.38428	57.60667	2.53598	12.10474	32.71560	59.43348	-0.47404	13.52713	32.27405	57.68351	3.19840	13.67682	34.08615	54.41103	2.60724	12.48083	31.46951	52.13044	3.29154	12.64178	34.25762	58.43792	-3.36771
83	12.71572	1.44170	32.75562	1.41514	55.18979	2.40339	3.08332	2.19521	12.55561	1.16182	33.30547	1.80961	53.52849	4.63881	0.40595	3.30558	15.94283	34.17863	59.23901	3.15875	12.86520	35.84406	64.19440	-7.09285	10.92045	31.21339	51.40687	1.85441	11.56360	32.38486	49.81193	2.47087	14.66713	34.58928	55.31517	-1.97828	14.45078	35.82275	44.66249	3.18221	13.41233	34.34701	53.95404	5.42227	13.03844	32.31814	53.33149	1.06129	12.38996	32.57464	54.22837	2.28617	11.86891	32.03639	49.55811	2.78017	11.68288	31.21366	56.90585	1.09891	11.13926	30.94371	55.42056	2.47607	12.75323	34.79534	54.56617	6.26796	10.42847	30.63661	52.82415	3.27677	13.98369	33.68217	57.81167	1.02412	14.79335	36.05866	59.32826	-5.07214	12.63489	30.93592	56.19031	1.41608	13.11581	32.70286	49.74493	2.65432	10.41056	33.25814	54.87852	4.91642	10.96657	31.88884	51.61926	-2.61957	12.69717	31.55385	55.21563	4.10487	11.99975	32.18033	52.36433	2.68720	11.64028	30.59332	57.19404	5.87295	12.90335	33.19147	54.88281	-0.61106	12.62563	32.59597	55.81787	3.34104	12.20472	33.62139	56.98063	0.25742	13.59162	33.42935	55.57516	3.85339	13.60115	34.87444	52.12227	3.11977	12.45343	32.37358	49.54821	3.61081	12.68400	35.07759	56.08171	-2.48119
84	12.73992	1.38443	33.75282	1.35889	52.84495	2.59973	3.67147	2.04606	12.54133	1.16397	33.94829	1.82250	50.82592	4.97268	0.95743	3.14888	15.82498	35.21263	57.01568	4.07434	12.79269	36.67640	62.31429	-6.25825	10.98286	32.25240	48.92944	2.40476	11.45045	32.92636	46.91821	2.93690	14.56103	35.50766	52.88809	-1.05770	14.44971	36.09828	40.95853	3.20942	13.41074	35.22870	51.41806	5.98450	13.07153	32.97551	50.68209	1.57598	12.45014	33.45921	51.69197	2.72644	11.86664	32.63374	46.47920	3.21863	11.81273	32.36684	54.88310	1.96076	11.13432	31.66817	53.09134	3.01898	12.76038	35.72863	52.21563	6.73000	10.48981	31.31598	50.25715	3.49124	14.02504	34.63921	55.50573	1.72402	14.73273	36.79547	56.86340	-4.34499	12.63792	31.93480	54.07269	2.24758	13.13142	33.35188	47.04925	3.34115	10.52663	34.23731	52.17561	5.17884	10.92040	32.39053	48.87291	-1.74839	12.75509	32.61296	53.01731	4.66015	11.91698	32.73283	49.62447	3.21854	11.63474	31.78589	55.33220	6.15366	12.88217	33.87785	52.15756	-0.24777	12.60713	33.71019	53.69616	4.00195	12.34016	34.43193	54.19775	0.93716	13.61671	34.44024	53.14476	4.43396	13.54567	35.56689	49.55420	3.64318	12.44036	33.17561	46.68774	3.84874	12.75070	35.78255	53.36849	-1.63032
85	12.77659	1.31953	34.62986	1.29089	50.16843	2.80103	4.14184	1.90561	12.55103	1.16579	34.47383	1.83128	47.80812	5.28964	1.42830	2.94379	15.71450	36.09314	54.42852	4.88026	12.70955	37.34827	60.07634	-5.32115	11.06960	33.16840	46.09904	2.79571	11.37573	33.37769	43.72820	3.22642	14.43692	36.27924	50.14199	-0.30365	14.46448	36.24660	36.96015	3.04961	13.42946	35.96530	48.50898	6.39590	13.10553	33.50647	47.75657	2.02120	12.52350	34.23775	48.83105	3.07399	11.88745	33.13818	43.13290	3.51513	11.96816	33.45950	52.55959	2.71713	11.15832	32.30055	50.47905	3.52417	12.75865	36.53394	49.57914	7.03863	10.54546	31.89767	47.45649	3.65463	14.06838	35.47951	52.86585	2.41246	14.69511	37.39497	54.00377	-3.61047	12.66213	32.83804	51.59797	2.98590	13.17735	33.86638	44.03180	3.82608	10.66803	35.05299	49.07364	5.31553	10.89598	32.77319	45.79245	-0.93913	12.82577	33.56451	50.49903	5.10457	11.87040	33.18436	46.59811	3.62729	11.63476	32.87050	53.16286	6.31160	12.87666	34.43063	49.07762	0.11842	12.60441	34.70692	51.22821	4.49664	12.51861	35.13084	51.05831	1.48213	13.61944	35.32362	50.39701	4.90980	13.52277	36.14922	46.68123	4.12261	12.45560	33.87455	43.55366	3.99315	12.84914	36.36234	50.28881	-0.87248
86	12.83483	1.25117	35.37251	1.21501	47.15417	3.00595	4.46866	1.77448	12.59092	1.16845	34.87455	1.83069	44.47211	5.58254	1.76446	2.69121	15.63093	36.81385	51.46938	5.55051	12.62955	37.84859	57.45991	-4.30916	11.18521	33.93697	42.90918	3.03300	11.34560	33.73161	40.23221	3.30438	14.30884	36.90619	47.06934	0.28520	14.50102	36.27667	32.69035	2.67040	13.47353	36.53261	45.21563	6.63889	13.14750	33.91478	44.55853	2.32416	12.62173	34.90919	45.66262	3.29703	11.93849	33.55593	39.54142	3.60585	12.16018	34.48665	49.94064	3.33086	11.21523	32.83235	47.57829	3.93652	12.75086	37.19023	46.63212	7.15353	10.60454	32.38518	44.43989	3.72590	14.11447	36.18187	49.88485	3.03271	14.68681	37.82984	50.73967	-2.91944	12.71735	33.63382	48.75647	3.59876	13.25871	34.23670	40.67752	4.06208	10.83405	35.67383	45.55571	5.30592	10.89880	33.02218	42.37604	-0.26228	12.91626	34.38394	47.64723	5.39154	11.86789	33.53328	43.27895	3.84987	11.64684	33.82240	50.67706	6.33299	12.89396	34.83824	45.64244	0.42989	12.62555	35.55818	48.39963	4.80963	12.74297	35.70476	47.54500	1.81949	13.62018	36.09348	47.33952	5.24529	13.53920	36.60452	43.48589	4.49603	12.50711	34.46445	40.15316	4.02406	12.98288	36.80361	46.83558	-0.26682
87	12.91992	1.18388	35.96284	1.13778	43.80052	3.21313	4.63110	1.65501	12.66233	1.17262	35.14220	1.81609	40.81889	5.84235	1.91999	2.40758	15.58783	37.36397	48.12848	6.05946	12.56437	38.16319	54.44173	-3.27161	11.32852	34.52780	39.35440	3.12121	11.36118	33.98423	36.43332	3.16370	14.18621	37.38236	43.66545	0.71495	14.55851	36.19420	28.19043	2.05857	13.54317	36.90766	41.53580	6.70318	13.20293	34.20404	41.08880	2.41730	12.75167	35.46589	42.21153	3.37164	12.02044	33.88636	35.72163	3.44892	12.39517	35.43286	47.03529	3.76536	11.30482	33.25025	44.38131	4.20808	12.73779	37.67342	43.35756	7.04082	10.67407	32.77851	41.21176	3.65662	14.16213	36.71614	46.55729	3.52545	14.70805	38.07486	47.07658	-2.33735	12.80995	34.30191	45.54364	4.05796	13.37660	34.45983	36.97937	4.03086	11.02116	36.07450	41.62222	5.13971	10.93031	33.12073	38.62183	0.21987	13.03045	35.04602	44.45135	5.48556	11.91186	33.77780	39.65920	3.84338	11.67631	34.62010	47.86998	6.21663	12.93529	35.08516	41.84875	0.61887	12.67630	36.23503	45.19711	4.93504	13.00964	36.14244	43.65402	1.90100	13.63888	36.75763	43.98186	5.40850	13.59529	36.92175	39.96989	4.70445	12.59578	34.93739	36.49593	3.92110	13.15087	37.08963	43.00471	0.13714
88	13.03217	1.12215	36.38328	1.07007	40.11145	3.42028	4.61701	1.55024	12.76180	1.17799	35.27082	1.78468	36.85797	6.05599	1.86686	2.12481	15.58990	37.73028	44.39742	6.38695	12.52209	38.27620	50.99889	-2.27243	11.49359	34.91311	35.43526	3.06378	11.41857	34.13562	32.35307	2.82665	14.07374	37.69534	39.93088	0.99548	14.63059	36.00544	23.52849	1.22322	13.63346	37.07292	37.47661	6.58621	13.27478	34.37565	37.34221	2.24981	12.91353	35.89592	38.50486	3.28266	12.12812	34.12499	31.68569	3.03046	12.67248	36.27724	43.85731	3.98627	11.42365	33.54155	40.88276	4.30472	12.71829	37.96043	39.74945	6.68262	10.75706	33.07538	37.76683	3.41888	14.20894	37.05288	42.88079	3.84254	14.75348	38.11480	43.03581	-1.92892	12.94194	34.81785	41.95777	4.34251	13.52719	34.54163	32.94748	3.74242	11.22236	36.23978	37.29348	4.81765	10.98862	33.05716	34.53741	0.46723	13.16944	35.53215	40.90703	5.36632	11.99908	33.91788	35.73895	3.59332	11.72666	35.24602	44.73739	5.97513	12.99660	35.15604	37.69860	0.62704	12.75879	36.71502	41.61137	4.87719	13.30876	36.43525	39.39453	1.71323	13.69068	37.31512	40.33529	5.37813	13.68512	37.10011	36.15744	4.70008	12.71459	35.28515	32.59680	3.67173	13.34662	37.20465	38.80134	0.30720
89	13.16676	1.07006	36.62107	1.02784	36.09906	3.62287	4.42552	1.46331	12.88158	1.18323	35.25962	1.73705	32.61522	6.20413	1.60025	1.88302	15.63254	37.90158	40.27576	6.52238	12.50683	38.17400	47.11523	-1.37767	11.67207	35.07831	31.16809	2.86660	11.50868	34.18984	28.03887	2.34268	13.97268	37.83149	35.87610	1.13934	14.70817	35.72429	18.80805	0.19685	13.73519	37.02013	33.05758	6.29513	13.36209	34.42875	33.31422	1.79801	13.10080	36.18787	34.56880	3.02478	12.25175	34.26683	27.45370	2.37076	12.98283	36.99924	40.42698	3.96492	11.56619	33.69908	37.08601	4.21037	12.68981	38.03426	35.81519	6.08447	10.85117	33.26951	34.09930	2.98169	14.25213	37.17332	38.86241	3.95559	14.81317	37.94998	38.65395	-1.73805	13.11080	35.16037	38.00277	4.44235	13.70151	34.49612	28.61822	3.23289	11.42739	36.16658	32.61050	4.35146	11.06862	32.83072	30.14956	0.46924	13.33160	35.83455	37.01798	5.03157	12.12172	33.95597	31.53869	3.11768	11.79948	35.68744	41.27014	5.62695	13.06918	35.04057	33.21169	0.42522	12.87064	36.98711	37.64061	4.65115	13.62435	36.57930	34.79416	1.28685	13.78243	37.75579	36.41290	5.14883	13.79749	37.14866	32.09678	4.45576	12.84797	35.49797	28.48002	3.27728	13.55779	37.14080	34.24989	0.23153
90	13.31439	1.03033	36.67115	1.02860	31.78779	3.81262	4.06902	1.39732	13.01062	1.18601	35.11422	1.67802	28.14042	6.26108	1.14703	1.72340	15.70355	37.87376	35.78030	6.46693	12.51919	37.85074	42.78902	-0.64327	11.85456	35.02748	26.59511	2.54336	11.61821	34.15591	23.57035	1.78137	13.88158	37.78167	31.52837	1.15936	14.78210	35.37756	14.16895	-0.96706	13.83695	36.75268	28.31703	5.84840	13.45927	34.36065	29.01561	1.07501	13.30155	36.33482	30.42718	2.60392	12.37800	34.30733	23.06571	1.52174	13.30849	37.58156	36.77077	3.68612	11.72563	33.72332	33.00985	3.92890	12.64926	37.88791	31.57772	5.27817	10.94840	33.34732	30.20934	2.39701	14.28919	37.07469	34.52263	3.85799	14.87338	37.59584	33.98262	-1.77794	13.31034	35.31657	33.69233	4.36270	13.88585	34.34311	24.05990	2.55938	11.62405	35.86263	27.63767	3.76541	11.16220	32.45373	25.51331	0.24862	13.51162	35.95509	32.79881	4.49948	12.26867	33.89662	27.10900	2.46402	11.89503	35.93998	37.45753	5.18838	13.14091	34.73881	28.43627	0.02210	13.00576	37.05215	33.29462	4.28355	13.93507	36.57696	29.91005	0.69840	13.91087	38.06162	32.23148	4.73417	13.91809	37.08482	27.86385	3.97518	12.97385	35.56458	24.18539	2.75739	13.76712	36.90055	29.40237	-0.07800
91	13.46286	1.00354	36.53696	1.08264	27.22046	3.97685	3.57350	1.35443	13.13589	1.18356	34.84598	1.61582	23.51167	6.19745	0.57909	1.68409	15.78577	37.65216	30.95442	6.23323	12.55696	37.31300	38.03913	-0.10814	12.03080	34.78108	21.79268	2.11752	11.73175	34.04793	19.06218	1.22131	13.79704	37.54654	26.94023	1.06647	14.84522	35.00426	9.77572	-2.20230	13.92756	36.28637	23.32125	5.27573	13.55647	34.16871	24.48810	0.13482	13.50053	36.33547	26.10421	2.03874	12.49160	34.24220	18.58851	0.55455	13.62556	38.01047	32.92276	3.15963	11.89359	33.62132	28.69612	3.48360	12.59441	37.52911	27.08005	4.31804	11.03591	33.28585	26.10679	2.04174	14.31821	36.77041	29.89834	3.56413	14.91810	37.07557	29.08798	-2.02884	13.53254	35.28379	29.05424	4.12561	14.06300	34.10638	19.37746	1.79204	11.79991	35.34370	22.46882	3.09629	11.25980	31.95042	20.71985	-0.13685	13.69999	35.90154	28.28027	3.80808	12.42621	33.74632	22.53406	1.69858	12.01321	36.01052	33.30035	4.67024	13.19907	34.26490	23.45312	-0.53756	13.15489	36.91970	28.60166	3.81157	14.21683	36.43734	24.83615	0.05444	14.06313	38.20972	27.81594	4.16686	14.03149	36.93147	23.56513	3.30031	13.06815	35.47388	19.77166	2.15030	13.95471	36.49406	24.34471	-0.58129
92	13.59895	0.98797	36.23082	1.18537	22.46691	4.09914	2.97718	1.33381	13.24433	1.17337	34.47069	1.56074	18.83614	5.98551	-0.06923	1.72601	15.86040	37.25134	25.87664	5.84457	12.61541	36.58142	32.91045	0.20795	12.18941	34.37097	16.87790	1.62096	11.83401	33.88409	14.66083	0.73615	13.71531	37.14106	22.19744	0.87134	14.89312	34.64986	5.79618	-3.44178	13.99802	35.64951	18.17425	4.61620	13.64226	33.85328	19.81292	-0.93453	13.68125	36.19367	21.63234	1.35975	12.57758	34.06938	14.11961	-0.45632	13.90823	38.27568	28.93162	2.43069	12.05991	33.40481	24.21695	2.91431	12.52483	36.98356	22.39232	3.27284	11.09864	33.05319	21.81788	1.49156	14.33782	36.28733	25.04918	3.10877	14.93172	36.41050	24.05130	-2.43670	13.76872	35.07182	24.14039	3.76750	14.21466	33.81293	14.71489	1.00603	11.94422	34.63371	17.23354	2.38792	11.35226	31.35416	15.90103	-0.60068	13.88316	35.68375	23.51937	3.01209	12.57921	33.51402	17.92936	0.89102	12.15349	35.91608	28.82662	4.07917	13.23384	33.64750	18.37393	-1.18085	13.30565	36.60534	23.62135	3.27899	14.44667	36.17541	19.70341	-0.53768	14.21997	38.17918	23.21126	3.49779	14.12305	36.71259	19.33289	2.51061	13.11037	35.21926	15.31944	1.50903	14.10141	35.93717	19.20049	-1.20754
93	13.71045	0.98053	35.77485	1.31869	17.63244	4.16199	2.32692	1.33047	13.32495	1.15427	34.00893	1.52404	14.24693	5.60662	-0.70066	1.84178	15.91022	36.69506	20.66741	5.33507	12.68773	35.69011	27.48149	0.30616	12.31853	33.83756	12.01117	1.09090	11.91204	33.68617	10.53186	0.38004	13.63457	36.59748	17.42170	0.58911	14.92449	34.35999	2.38225	-4.62794	14.04254	34.88422	13.02487	3.91427	13.70682	33.42236	15.10824	-2.03296	13.82782	35.91769	17.06617	0.60689	12.62406	33.79456	9.78804	-1.44385	14.13301	38.37053	24.86965	1.57996	12.21277	33.08826	19.67753	2.27159	12.44266	36.29482	17.61798	2.21611	11.12239	32.62704	17.40605	1.19545	14.34739	35.66149	20.06492	2.54415	14.90255	35.61554	18.96960	-2.91904	14.00936	34.70421	19.04132	3.33371	14.32485	33.49118	10.24611	0.27114	12.04958	33.76926	12.09637	1.68211	11.43209	30.70509	11.22602	-1.04746	14.04469	35.31266	18.61004	2.17520	12.71334	33.21175	13.43063	0.09970	12.31396	35.68227	24.10532	3.42247	13.24101	32.92879	13.34007	-1.81873	13.44364	36.13114	18.45913	2.72989	14.60736	35.81143	14.67219	-0.99599	14.36047	37.95994	18.49830	2.79181	14.18006	36.44888	15.31377	1.71191	13.08794	34.80437	10.93230	0.89209	14.19235	35.25288	14.13013	-1.85990
94	13.78788	0.97798	35.20264	1.45812	12.86047	4.15036	1.67261	1.33649	13.37062	1.12685	33.48311	1.52329	9.89136	5.05695	-1.26561	1.99134	15.92219	36.01670	15.48720	4.74931	12.76587	34.68473	21.87473	0.21150	12.40744	33.23114	7.39145	0.56560	11.95702	33.47907	6.84272	0.17789	13.55610	35.96579	12.76648	0.24440	14.94038	34.17365	-0.34159	-5.72063	14.05876	34.04681	8.06216	3.21505	13.74380	32.89625	10.51836	-3.07611	13.92680	35.52134	12.49660	-0.17342	12.62469	33.43762	5.74811	-2.35854	14.28195	38.29324	20.83776	0.70734	12.34056	32.68965	15.21170	1.60780	12.35227	35.51981	12.89365	1.21795	11.09700	31.94330	12.92211	1.01245	14.34753	34.93536	15.06986	1.93333	14.82561	34.70353	13.95763	-3.38474	14.24372	34.21745	13.89792	2.87231	14.38302	33.16722	6.15232	-0.36013	12.11313	32.80514	7.24709	1.01151	11.49422	30.04852	6.88759	-1.40031	14.16846	34.80496	13.68899	1.35947	12.81764	32.85629	9.17816	-0.63753	12.48961	35.34058	19.25216	2.71485	13.22231	32.16331	8.52059	-2.36251	13.55527	35.52843	13.27267	2.20185	14.69125	35.37167	9.91872	-1.27605	14.46691	37.56170	13.80423	2.11745	14.19275	36.15638	11.65518	1.01444	12.99833	34.25124	6.73879	0.35222	14.21954	34.47544	9.32403	-2.43168
